House ID,Golden Grains
6e33ec0b,1268152.384334499
6e33ec0d,1292108.0798743526
6e33ec12,1247664.3061423402
6e33ec16,1401294.7952498985
6e33ec19,1419126.927424848
6e33ec1f,1413639.982991718
6e33ec25,1498892.2806202737
6e33ec2b,865674.2742340185
6e33ec2f,1029878.2095972827
6e33ec35,1388303.509192335
6e33ec39,1122617.1680537753
6e33ec3d,1486084.1497818725
6e33ec43,1002368.865844361
6e33ec49,1021689.3202785475
6e33ec4e,1145310.5759432998
6e33ec52,1445307.6179985942
6e33ec54,1364439.1671431619
6e33ec59,1510781.1131059318
6e33ec5c,1278202.099061226
6e33ec5e,1406850.3733176868
6e33ec61,1439180.289235447
6e33ec63,1300494.4678183263
6e33ec69,1236342.8336877294
6e33ec6b,1289868.7021095916
6e33ec6e,1400030.0266357719
6e33ec71,1340323.7193968815
6e33ec73,1254810.1033458605
6e33ec79,1246135.150323899
6e33ec7d,1317108.743328988
6e33ec81,1343186.6058405058
6e33ec85,1400378.2542086344
6e33ec87,1181528.9643496054
6e33ec89,1396300.8389619766
6e33ec8d,1412394.8673765669
6e33ec92,1033183.0054729735
6e33ec96,1243052.4162879765
6e33ec9c,976467.6215214501
6e33eca1,1329217.858277267
6e33eca3,1371067.7377492578
6e33eca6,1425493.6842386443
6e33ecaa,1350945.0754386617
6e33ecac,1360025.2019481354
6e33ecaf,1152526.090246214
6e33ecb5,1162443.348430526
6e33ecb8,1414664.7510617508
6e33ecbd,1214051.2483902832
6e33ecc1,1282700.9509618753
6e33ecc7,1024174.6673409184
6e33eccd,1371323.518044841
6e33ecd0,1375435.1669545104
6e33ecd6,1419928.6098837077
6e33ecdb,1335943.68893262
6e33ecde,1438676.0516474908
6e33ece1,1416477.397855216
6e33ece3,1393627.1433027384
6e33ece7,1105102.8834082703
6e33ecea,1429040.6864098827
6e33ecec,1255287.1214351598
6e33ecf2,1529389.7302071515
6e33ecf7,1395104.3331618863
6e33ecfd,1326775.1487314359
6e33ecff,1571410.422230424
6e33ed04,1310546.87464119
6e33ed07,1205395.9492120452
6e33ed0a,1399027.3237241993
6e33ed0f,1340067.5000470988
6e33ed14,1162753.5581158493
6e33ed19,1297779.99157453
6e33ed1d,994157.9365873099
6e33ed1f,1531503.1300680516
6e33ed21,1169655.7262941308
6e33ed26,1368740.5041050788
6e33ed2c,1375179.4517727105
6e33ed32,1400742.6075712491
6e33ed35,1117673.794540056
6e33ed38,1498194.5480113432
6e33ed3d,1470909.133885015
6e33ed40,1227004.8499553222
6e33ed42,1386911.9369153257
6e33ed48,1096972.2380724908
6e33ed4d,937394.3174692681
6e33ed52,1242521.3103641113
6e33ed55,1110080.7958937597
6e33ed58,1506184.7255204795
6e33ed5a,1417330.062695676
6e33ed5e,1190893.1038242385
6e33ed64,1441368.1461542873
6e33ed66,1429025.212634822
6e33ed69,1492497.0980522942
6e33ed6b,1390254.2206721292
6e33ed6d,1328375.847020737
6e33ed71,1557297.6950453406
6e33ed75,1491722.7238016815
6e33ed7a,1310543.0653550592
6e33ed7e,1164875.3343746637
6e33ed80,1068147.05856995
6e33ed83,1317296.4164760786
6e33ed85,1288976.4134559804
6e33ed89,1427239.0406633343
6e33ed8c,1419751.496388351
6e33ed8e,1514473.0159625877
6e33ed91,1487933.5025495396
6e33ed93,1240951.5213143618
6e33ed99,1103932.8945117788
6e33ed9b,842156.4827071974
6e33eda1,1459522.2874946543
6e33eda3,1282456.4852550097
6e33eda6,1346562.3149675871
6e33edab,1403562.2762923648
6e33edb0,1425350.8433825555
6e33edb4,1430002.7821408838
6e33edb6,1353843.7242803527
6e33edb8,1409209.401368485
6e33edbc,1335129.5567129124
6e33edc1,1019180.3301875227
6e33edc6,1442857.0496307714
6e33edc9,1369694.4827907807
6e33edcf,1325828.2299683338
6e33edd3,977418.0161402901
6e33edd5,1367162.6669434588
6e33edd8,1425340.1814120125
6e33eddb,1355675.4219840579
6e33edde,1174443.5517130457
6e33ede0,1093057.6658035722
6e33ede6,1140011.9233248392
6e33ede8,1268425.0135353482
6e33edee,1361707.3427704214
6e33edf0,954900.3334433174
6e33edf5,1500525.2739488175
6e33edf9,1418956.1307677182
6e33edfb,1283509.9337764622
6e33edfd,1127018.788378119
6e33ee00,1511130.8480924114
6e33ee05,969513.7644769694
6e33ee0b,1273490.3474359398
6e33ee0d,1226183.7116594135
6e33ee13,1255579.5552085761
6e33ee17,1159951.7633189836
6e33ee1d,1258834.2302485746
6e33ee20,1260202.2416756349
6e33ee23,900143.6669879108
6e33ee25,1293624.8678035801
6e33ee2a,1520310.0325334822
6e33ee2d,1386750.7671181748
6e33ee2f,1459932.752823131
6e33ee34,1182500.1579522088
6e33ee37,1377240.2630793802
6e33ee3b,1421170.4756942336
6e33ee3d,1520677.1325546363
6e33ee3f,1143122.1658888138
6e33ee41,1332416.0448376373
6e33ee47,1480607.5907169208
6e33ee4a,1195806.813022173
6e33ee4c,1431808.5462395314
6e33ee51,1195977.1683789296
6e33ee54,1231257.4766642593
6e33ee59,1332810.786217594
6e33ee5b,1426027.5571026641
6e33ee61,1383657.3884531455
6e33ee66,1441310.6263368735
6e33ee6b,1412442.128741098
6e33ee70,1369662.5330953728
6e33ee74,1467202.683400381
6e33ee77,974318.8099324831
6e33ee7c,1469426.6649178283
6e33ee7f,1264444.7533089798
6e33ee84,1492399.6964575169
6e33ee88,1345600.8190481372
6e33ee8d,1344817.756593372
6e33ee93,1146214.7299889177
6e33ee97,1060246.7437876435
6e33ee9a,1458780.2265972362
6e33ee9c,1428189.7304194467
6e33ee9f,1130974.7106505982
6e33eea3,1427624.709567876
6e33eea6,1561825.9053433882
6e33eeab,1179014.576160545
6e33eeaf,1495753.907034378
6e33eeb3,1059679.290153823
6e33eeb5,1367290.0918441084
6e33eeb7,1511478.8762336036
6e33eeba,1210242.578188749
6e33eec0,1498510.0013658118
6e33eec2,1498340.5322867841
6e33eec6,1465359.4632210892
6e33eecc,1110446.605035023
6e33eed2,1416888.9060970063
6e33eed7,1382631.2063471593
6e33eedb,914790.3735425549
6e33eee1,1392780.9237480802
6e33eee6,865269.0756095345
6e33eeec,1059415.3111282492
6e33eef0,1245657.8070730749
6e33eef6,1464258.309519731
6e33eefb,1448559.6949747535
6e33ef00,1422606.2643655138
6e33ef05,1270120.6138987022
6e33ef0b,1282271.0233662527
6e33ef10,1187200.5947882032
6e33ef16,1313017.0240312393
6e33ef1a,1462815.326890936
6e33ef1f,1137478.0432504797
6e33ef21,1467069.751344173
6e33ef23,1377799.499414406
6e33ef29,1429274.783134023
6e33ef2d,1402921.627731455
6e33ef33,1091635.1186136056
6e33ef35,1343678.6530150676
6e33ef3a,1034423.2696664187
6e33ef3f,1078311.070526693
6e33ef43,1297597.31289354
6e33ef47,1363395.187775989
6e33ef4d,993009.5796892799
6e33ef50,1384062.5186407582
6e33ef53,1381943.8514136807
6e33ef55,1251645.100158344
6e33ef59,1399103.9079323641
6e33ef5b,1301613.5020373059
6e33ef5f,1399337.6528755173
6e33ef63,1331972.6112963827
6e33ef69,1272012.3766724356
6e33ef6c,1411351.5239246758
6e33ef71,1318782.501315083
6e33ef75,1141015.1599351761
6e33ef79,1559295.7747596852
6e33ef7b,1483787.3780914887
6e33ef80,1365481.5551592247
6e33ef85,1309219.4764436649
6e33ef8a,1237870.376782858
6e33ef8c,1138672.7488763996
6e33ef90,1413748.5453751099
6e33ef93,1481557.7632735765
6e33ef98,1011788.3306714487
6e33ef9e,1457541.5993365466
6e33efa1,1526575.18884398
6e33efa7,1401830.4176746267
6e33efa9,936427.8752745076
6e33efad,1459093.369479826
6e33efb1,1264320.7759498856
6e33efb6,1315055.1669997205
6e33efbc,1330985.102981341
6e33efbe,1214715.3476214404
6e33efc1,1045648.6572472865
6e33efc7,1323245.590123941
6e33efcc,1095324.128516698
6e33efcf,1052129.296733435
6e33efd4,1334396.675938651
6e33efd9,1532537.781031046
6e33efdd,1489720.3275236066
6e33efdf,1322521.512455975
6e33efe3,1206795.827199091
6e33efe5,1497680.8986704422
6e33efe7,1422996.8007644208
6e33efea,1305821.948808335
6e33efec,1181400.1149053094
6e33efee,1103187.325121844
6e33eff3,1405051.8227754282
6e33eff8,1275296.346812321
6e33effd,1337023.8888792878
6e33f002,1335838.0508032665
6e33f005,1588074.28700941
6e33f00a,1254936.5795952145
6e33f010,1426370.1997341546
6e33f016,1260331.656937962
6e33f01a,1031449.2901670272
6e33f01e,1338802.4067354253
6e33f020,1258990.6261535916
6e33f026,1502117.464639248
6e33f028,1005884.9287827912
6e33f02d,1303200.5934515633
6e33f032,1422681.45842816
6e33f034,1552493.7739399036
6e33f03a,1456065.196692033
6e33f040,1410980.1883697698
6e33f043,1443473.7618504947
6e33f048,1432013.3218413547
6e33f04b,1388693.8180131444
6e33f04f,1119819.6132035516
6e33f054,1609031.2218417798
6e33f057,1290170.1789181984
6e33f05c,1582283.9270602427
6e33f062,1515756.0484796283
6e33f067,1328771.1066134928
6e33f06c,1385972.1533736151
6e33f070,1142537.897271912
6e33f074,1528439.6697862907
6e33f077,1409791.4973685716
6e33f079,1406962.864774811
6e33f07d,1524179.4756804246
6e33f082,1078018.5463282391
6e33f084,931079.6849450553
6e33f089,1112415.1192818254
6e33f08d,1224659.526737687
6e33f08f,1107113.8679747218
6e33f095,1185692.616545236
6e33f09a,1294392.183920187
6e33f09d,1215009.5536166304
6e33f0a0,1281030.2371310678
6e33f0a2,1363926.033322257
6e33f0a5,1297118.3415039266
6e33f0aa,1061317.3762420125
6e33f0ae,1416430.592994855
6e33f0b1,1388777.5192158788
6e33f0b6,1456618.84860661
6e33f0b8,1506124.915455973
6e33f0bd,1004750.2748773776
6e33f0c2,1314020.3489930728
6e33f0c6,1284399.7823785024
6e33f0cc,1149337.704679793
6e33f0d2,1306952.6667209568
6e33f0d4,1297052.0484899723
6e33f0d8,1161159.4867456728
6e33f0de,1431605.1715824383
6e33f0e3,1514213.2365843523
6e33f0e6,1493378.5647297879
6e33f0e8,1087893.3480804814
6e33f0ed,1425233.8431224108
6e33f0f2,1320790.020839015
6e33f0f6,986920.1812051036
6e33f0fc,1133177.0367912948
6e33f102,1178619.9861355345
6e33f108,1337398.4412668536
6e33f10d,1353977.2865425053
6e33f113,1358056.3618261577
6e33f116,1478761.9086428334
6e33f11c,1458847.6803870816
6e33f122,1192728.5665427973
6e33f125,996265.2703737984
6e33f12a,1539336.408149197
6e33f12d,1284442.0179246813
6e33f133,1163548.5950029043
6e33f135,1142663.3154953427
6e33f13a,1242220.6009618926
6e33f13c,1489684.1817578685
6e33f13f,1487019.458661853
6e33f144,1511011.7318198676
6e33f146,1040805.3866778796
6e33f14c,1293092.9829277678
6e33f14e,1423005.475122977
6e33f153,1107064.445001573
6e33f155,1337465.2605770011
6e33f15b,1344828.0080040367
6e33f160,1076205.1946242603
6e33f166,1522184.5725048294
6e33f16c,1410613.2497023595
6e33f16e,1232330.2935038987
6e33f172,1045378.9392792999
6e33f175,1250458.7221908753
6e33f17b,1248963.9590852002
6e33f17e,1172537.774436053
6e33f184,1373272.104632772
6e33f188,1519810.249743324
6e33f18b,1417996.0793539786
6e33f18d,1177774.4998140451
6e33f192,1333069.58326731
6e33f197,1105164.4764009658
6e33f19c,768892.5368904843
6e33f19e,1273784.2981430616
6e33f1a3,1407485.5915281528
6e33f1a9,1245437.617664098
6e33f1ab,1364132.6192671945
6e33f1ad,1410825.0858244642
6e33f1af,1350999.907461492
6e33f1b4,1074836.2178311879
6e33f1ba,1226321.304824992
6e33f1bd,1176890.6829919403
6e33f1c2,1249688.8027308541
6e33f1c4,1455786.8702744402
6e33f1c9,1176652.980014016
6e33f1cf,1323634.8357103767
6e33f1d5,1508690.6846173473
6e33f1da,1281264.3751021698
6e33f1de,1401474.7891295848
6e33f1e1,1303785.5305324313
6e33f1e6,1150853.7733812716
6e33f1ea,1335185.6049884951
6e33f1ee,1258121.8532253671
6e33f1f0,972135.4861356586
6e33f1f6,1293604.8888362576
6e33f1f8,1126680.308416001
6e33f1fc,1167009.187883683
6e33f202,1300618.0607229038
6e33f208,1299950.816606279
6e33f20d,1258043.1968802863
6e33f212,1445191.2227345884
6e33f215,1147931.5628720683
6e33f218,1453688.033143638
6e33f21c,1446282.0202280367
6e33f21e,1510065.0384850283
6e33f222,1395436.7901130083
6e33f225,1586593.2758466373
6e33f227,1484628.0930516087
6e33f22c,1437235.290466345
6e33f22f,1574552.4844622035
6e33f233,1299375.970105037
6e33f239,1213897.9107860872
6e33f23e,1118583.30773422
6e33f242,1156722.843044848
6e33f245,1525303.7282454728
6e33f247,1231503.079276104
6e33f24d,1430419.9553710278
6e33f253,1161153.3661967271
6e33f255,1503855.312684745
6e33f25a,1156101.698259133
6e33f25f,1379890.0563215145
6e33f263,1492301.9521668353
6e33f269,1255919.848313745
6e33f26b,932971.2291923177
6e33f271,1264445.2874635935
6e33f273,1498686.3638104685
6e33f277,1054883.2989792377
6e33f27d,1519936.9220857332
6e33f283,1153998.7901190748
6e33f288,1153227.7466871643
6e33f28b,918667.7319503839
6e33f290,1456059.3599611486
6e33f296,1386481.27546726
6e33f29c,1437907.6458592906
6e33f29f,1467718.0486667089
6e33f2a4,1311976.7505489062
6e33f2a7,1257299.7651178683
6e33f2ad,1095082.8609420403
6e33f2b0,1240260.8309872267
6e33f2b3,1498302.4393374436
6e33f2b9,1022646.0691699926
6e33f2bb,1460159.0657739132
6e33f2bd,1300678.0510211547
6e33f2c0,1424282.3264776669
6e33f2c2,1344731.7742391138
6e33f2c7,1093853.0808931075
6e33f2cc,1150867.7961204918
6e33f2d2,1506150.0954926866
6e33f2d6,1100155.6897424783
6e33f2dc,1257236.4904725074
6e33f2e0,1272477.198182557
6e33f2e4,1427939.0891142879
6e33f2e7,1487914.7194462956
6e33f2e9,1444637.4154954727
6e33f2ef,1235919.7201903781
6e33f2f4,1370989.9133607177
6e33f2f7,1274451.167664367
6e33f2fa,1485735.727917344
6e33f2fc,998104.9880037733
6e33f302,1219846.5811381263
6e33f304,1509080.2622545827
6e33f307,1468271.5886921436
6e33f30d,1427375.2459503885
6e33f311,1349068.1967866784
6e33f315,1348632.3134434533
6e33f318,1350599.2637136856
6e33f31b,1498641.9360520178
6e33f321,1468561.7615409882
6e33f327,1426971.5086228778
6e33f32d,1422432.8403199317
6e33f332,1470715.1775614682
6e33f334,1331368.4983839483
6e33f338,1269417.745458189
6e33f33d,1271736.4034846476
6e33f341,1501516.59535108
6e33f346,1577449.8567816222
6e33f348,1415397.3964421563
6e33f34e,1292699.2419202616
6e33f351,1094983.599286503
6e33f354,1360893.4030672892
6e33f356,1116555.2704434174
6e33f35c,1253546.86028706
6e33f35f,1506628.012150683
6e33f361,1108345.861799304
6e33f366,1323631.5163859858
6e33f36c,1488213.4117572263
6e33f370,1355621.5667129941
6e33f374,1222898.6779086238
6e33f379,1414149.2905523314
6e33f37c,1318671.906211032
6e33f37f,1343612.398036082
6e33f385,933068.2796744491
6e33f38a,1520800.654294135
6e33f38c,1368045.0133062238
6e33f391,1369169.7298014318
6e33f396,1416336.291018849
6e33f39c,1337154.005443335
6e33f3a1,1025251.576807725
6e33f3a6,1339674.7531548704
6e33f3a8,1252131.3732551169
6e33f3ac,1513947.5794811933
6e33f3b0,1380138.3988152528
6e33f3b2,1408162.6965071543
6e33f3b6,1475526.9736334418
6e33f3b8,1483391.339889479
6e33f3bb,1063728.0092013164
6e33f3bd,1339389.6046060782
6e33f3c0,1352796.746660888
6e33f3c4,1094300.5293705047
6e33f3c9,1356640.6459494843
6e33f3cb,1114940.6068533186
6e33f3ce,1109107.4846140505
6e33f3d2,1168072.1916214766
6e33f3d6,1053421.2968624048
6e33f3db,1301287.9756252593
6e33f3dd,1065553.423628731
6e33f3e1,1417562.4897578023
6e33f3e3,1454402.631444492
6e33f3e5,1277404.0791961073
6e33f3eb,1145557.4550400544
6e33f3ef,1548836.5229506933
6e33f3f1,1402425.221238583
6e33f3f3,1139158.3162655437
6e33f3f9,1509729.0254639168
6e33f3fc,1196877.6019642337
6e33f3ff,1566029.5035555994
6e33f404,1182226.0706477815
6e33f407,1324602.956219204
6e33f40b,1574923.7833365789
6e33f411,984514.1158473034
6e33f414,1489690.34778533
6e33f41a,909411.722250804
6e33f41c,1027124.1799751851
6e33f421,1085311.4163291564
6e33f425,1282133.3253649534
6e33f427,1210202.2745472633
6e33f42c,1588618.2035228855
6e33f42e,1468533.0873169517
6e33f431,1236151.8601438594
6e33f437,1281713.635726807
6e33f43a,1322439.716297357
6e33f440,1407214.1145532613
6e33f442,1090752.4027908307
6e33f445,1123919.50809063
6e33f44b,1397953.2610768504
6e33f44e,1500165.5512326024
6e33f451,1244429.9220273327
6e33f456,1495940.7938386698
6e33f459,1409297.0267557737
6e33f45f,1453796.3877135466
6e33f461,1360122.8923371686
6e33f463,1444656.0813520034
6e33f465,1251942.6606800342
6e33f468,1306496.8759798706
6e33f46e,1187964.5637933
6e33f470,1327436.1356615417
6e33f473,1391030.3797473037
6e33f476,1485082.367168292
6e33f479,1410215.7557201125
6e33f47b,1161876.0859937607
6e33f47d,1396837.6827013225
6e33f481,1417917.188150454
6e33f483,1280616.8234703832
6e33f485,1270345.9833899841
6e33f48a,1095804.9030066081
6e33f48d,1198203.7780357064
6e33f490,1447537.5937945338
6e33f496,1425556.3367090956
6e33f49c,1199431.1708779235
6e33f49e,1403202.65429056
6e33f4a0,1560741.1684729015
6e33f4a5,1130694.330143073
6e33f4a8,1433945.9152156897
6e33f4ae,1016733.659768217
6e33f4b3,1125231.2090612883
6e33f4b9,1483156.094931548
6e33f4bd,1296659.2635136389
6e33f4bf,847437.3731318845
6e33f4c3,1300516.4945567336
6e33f4c7,1329360.8651873134
6e33f4ca,993322.4798772607
6e33f4cc,1335878.085215672
6e33f4d0,1276474.3323978968
6e33f4d3,1612169.1467775188
6e33f4d5,943678.2200731457
6e33f4da,1238285.5933174079
6e33f4dc,1457319.2544599725
6e33f4de,1182941.0192486607
6e33f4e4,1048269.6256561212
6e33f4ea,1496707.0519357156
6e33f4ec,1443114.748703103
6e33f4f2,1260115.375017383
6e33f4f8,1291604.3972939497
6e33f4fc,1240904.8998126006
6e33f502,1057307.492210036
6e33f508,1323314.460372695
6e33f50b,1308959.2125954921
6e33f511,1219805.767129471
6e33f517,1281572.9552350324
6e33f51b,1239570.6132450155
6e33f51f,1442184.6450417754
6e33f524,1187768.3099509976
6e33f527,1197014.9049635632
6e33f52a,1420599.381527682
6e33f52c,1471863.1673805672
6e33f531,1097814.9076676597
6e33f537,1220485.2056556332
6e33f53c,1394496.286571148
6e33f53f,1303786.5995800393
6e33f541,1230112.5187407795
6e33f543,1322337.309642843
6e33f547,1356354.7529143745
6e33f54c,1557249.380878329
6e33f550,1384950.0162399597
6e33f552,1423581.9463262924
6e33f556,1346240.6171630626
6e33f55c,1457285.3888623854
6e33f560,1509614.826136678
6e33f563,1133898.739196888
6e33f565,1340864.5854699607
6e33f56b,1527823.1345914374
6e33f56e,1344496.2604084567
6e33f570,1234247.6759775572
6e33f574,1551811.2688964636
6e33f579,1145229.9408483347
6e33f57f,1304551.5135276197
6e33f581,1366719.9058818338
6e33f587,1164056.456107719
6e33f58d,1444268.5007750269
6e33f593,1209165.9459740412
6e33f599,1442516.5899913395
6e33f59b,1173359.7596661178
6e33f59e,1119187.0437487783
6e33f5a4,1471648.1632221665
6e33f5a8,1220822.5982335515
6e33f5ac,1158751.6088659721
6e33f5b1,1491810.7803412145
6e33f5b5,1526194.9025350253
6e33f5b8,1272597.2148677213
6e33f5be,1078415.0942271529
6e33f5c3,859135.3725872443
6e33f5c8,1508419.163574614
6e33f5cd,1223364.7777813708
6e33f5d1,1297711.854292159
6e33f5d4,1286199.2993921791
6e33f5d7,1497619.2456249946
6e33f5d9,1302643.456699113
6e33f5de,1366259.5281134835
6e33f5e0,1331620.911798517
6e33f5e5,1349098.6748061853
6e33f5e7,1415970.413296779
6e33f5eb,1273812.0922883493
6e33f5f1,1400260.5886443811
6e33f5f6,1403394.0136507533
6e33f5fc,1463233.7384902532
6e33f5ff,1017798.9560952915
6e33f601,1451804.0537752623
6e33f606,1229730.8579756946
6e33f608,1369529.7781017574
6e33f60e,923574.3752520506
6e33f612,1141054.869501915
6e33f615,1355953.6487295625
6e33f61b,1377541.2629525224
6e33f61d,1073769.3547024394
6e33f620,1080279.1682144015
6e33f625,1233300.7413804014
6e33f628,1217295.8741471402
6e33f62b,1420287.440458016
6e33f62d,1152736.2460817853
6e33f630,1514768.6148707038
6e33f636,1234781.6430020197
6e33f63a,1289692.3546384692
6e33f63c,1417166.9639664034
6e33f63e,1395064.135903979
6e33f640,1255562.951683444
6e33f642,1474153.8529988632
6e33f648,1262723.4929485198
6e33f64a,1142765.559945016
6e33f64d,1503212.1689544166
6e33f651,1300348.6223752832
6e33f655,1223099.6691833092
6e33f659,1304765.320846174
6e33f65c,1450530.4370620886
6e33f662,1290837.2502454876
6e33f664,1488158.2600869988
6e33f666,1411757.8901019173
6e33f669,1261314.9732691762
6e33f66c,1277709.4477856616
6e33f670,1024224.444168288
6e33f674,1376077.0045847709
6e33f679,1430919.4453873965
6e33f67c,1474004.8608858332
6e33f67e,1155177.930229831
6e33f681,1470313.3987183725
6e33f684,1448573.4182309872
6e33f689,1265753.4724382344
6e33f68f,1502414.2369105835
6e33f691,1363277.262102118
6e33f693,1210039.006550728
6e33f699,1158115.833944702
6e33f69c,1416430.904628644
6e33f6a0,1050727.6430296884
6e33f6a6,1055929.2272437687
6e33f6a8,1582468.8672836216
6e33f6ae,1110869.2212605388
6e33f6b3,1003999.4658225772
6e33f6b6,951717.7721351363
6e33f6b9,1280649.0357534643
6e33f6bf,1442973.7427293852
6e33f6c3,1421985.0455386243
6e33f6c8,1479857.0941147073
6e33f6cb,1055484.530823084
6e33f6cd,1385503.6422893072
6e33f6d0,1241670.5885180498
6e33f6d3,1347234.1480102015
6e33f6d7,1102305.2230173345
6e33f6dd,1425820.0949491588
6e33f6e2,1411077.7764111715
6e33f6e6,1192505.7655853373
6e33f6e9,1439571.8939959889
6e33f6ef,1174616.6794572813
6e33f6f2,1304978.0405251659
6e33f6f7,1228328.3761586677
6e33f6fc,1082113.2392016232
6e33f701,1326287.6229214643
6e33f704,1200174.0729490356
6e33f709,1367770.1198306016
6e33f70d,1180878.7806823258
6e33f712,1370159.9010702
6e33f714,1298580.7705446973
6e33f718,1200738.0295404047
6e33f71c,1564571.325578803
6e33f71e,1353068.5332388838
6e33f724,1352222.8002377597
6e33f729,1473400.6052869244
6e33f72b,1394573.0120004646
6e33f72e,1428614.5498898327
6e33f730,1463151.2159674992
6e33f735,1324636.029695849
6e33f738,1269011.8817174446
6e33f73a,1382694.840108985
6e33f740,1368174.8025908235
6e33f743,1370858.9604539392
6e33f747,1178199.5789599814
6e33f74d,1063587.6133131972
6e33f750,1215489.6903948819
6e33f755,1284615.9285630756
6e33f758,1516257.956776789
6e33f75a,1311025.8641449818
6e33f75d,1330248.7487735492
6e33f761,1264307.138412968
6e33f763,1507731.1081109275
6e33f767,1302984.0466008526
6e33f76c,1404174.5824120895
6e33f76f,1474284.4137656195
6e33f771,1556168.196329285
6e33f773,1128109.392372113
6e33f775,1103945.6912975665
6e33f779,1382069.5096394834
6e33f77b,1302978.163366128
6e33f781,1459521.0306947164
6e33f785,1328299.0124202739
6e33f787,1410361.2617579673
6e33f78b,1223531.371532629
6e33f78e,1491314.8990759102
6e33f790,1284702.7531451967
6e33f793,1539734.6166953517
6e33f797,1355941.8130782596
6e33f79a,1141815.2983308667
6e33f79f,1364091.3059827983
6e33f7a2,1374403.0026026359
6e33f7a6,1226101.5024581463
6e33f7a8,1584870.5369763202
6e33f7ad,1424933.7093847464
6e33f7b0,1465002.0610131556
6e33f7b3,1261609.6468966394
6e33f7b5,1431252.7437478302
6e33f7b7,1224016.4430789798
6e33f7bc,1396753.2462529575
6e33f7c1,1276530.5228172576
6e33f7c5,1540954.7362759376
6e33f7c7,1246301.8484157808
6e33f7cc,1380625.0904296983
6e33f7d0,1256556.001798628
6e33f7d2,1100378.617245069
6e33f7d4,1454005.1783051805
6e33f7da,1162232.1794687086
6e33f7df,1592944.9177571882
6e33f7e4,1142069.6837502175
6e33f7e9,1317535.7409611922
6e33f7ec,1061379.1358025454
6e33f7f0,1355225.1331410022
6e33f7f4,1361303.256525636
6e33f7f8,1023863.7164428666
6e33f7fa,1280534.925303797
6e33f7fd,1280480.6359252413
6e33f802,1053345.7567997288
6e33f804,1568780.467299207
6e33f808,1409687.5199636582
6e33f80d,1202058.0447397004
6e33f812,1488439.139309619
6e33f814,1539605.393168068
6e33f816,1350952.0819071487
6e33f81a,1439888.284018479
6e33f81e,1285146.7100539918
6e33f824,1352392.4273268858
6e33f828,1169943.1980294217
6e33f82b,1403644.7920454952
6e33f82e,1532416.4171003723
6e33f830,1476629.2591754724
6e33f835,1045034.1402463242
6e33f83b,1329488.5299493077
6e33f840,1335127.7988221382
6e33f843,989344.6322060877
6e33f848,1433267.46055784
6e33f84e,1287072.3770131303
6e33f854,1300749.7221385941
6e33f85a,1431496.3525774633
6e33f85d,1112134.2627238503
6e33f860,1557728.704511071
6e33f864,1527518.2096202546
6e33f868,1177649.0960807283
6e33f86d,1406776.1635717885
6e33f872,1416935.140655427
6e33f875,1550747.4417334034
6e33f877,1411213.0033705395
6e33f87a,1166763.0376943683
6e33f87c,1405779.5972965707
6e33f87f,1374429.1090395618
6e33f885,1436558.8080890595
6e33f887,1074825.717557793
6e33f88b,1300529.0665812064
6e33f88f,1464127.918282691
6e33f891,1359340.1365830316
6e33f896,1269837.9789679484
6e33f899,1385948.1651050241
6e33f89b,1222090.1605646217
6e33f8a0,1298996.1854835397
6e33f8a5,1411313.3993616183
6e33f8a9,1066477.4378650924
6e33f8ac,1418169.0974348662
6e33f8b1,1442164.486201053
6e33f8b4,1216232.055332612
6e33f8b7,1618516.9551418307
6e33f8bc,1212187.7878066744
6e33f8c1,1259949.6375926773
6e33f8c3,1417909.9363488858
6e33f8c6,1502258.8538483079
6e33f8cc,1653650.6664365558
6e33f8d2,1195201.8563414996
6e33f8d7,1511725.161129576
6e33f8da,1386988.9315054156
6e33f8df,1282817.6305334694
6e33f8e2,1473088.6858149094
6e33f8e4,1362890.7734377075
6e33f8ea,1462630.7392854807
6e33f8f0,1429888.887090999
6e33f8f3,1431431.5655279846
6e33f8f7,1285564.8763616215
6e33f8f9,1440868.9762165428
6e33f8fb,1229711.4266361382
6e33f8fe,1333430.7578781967
6e33f902,1171145.9085381934
6e33f906,1516555.061658795
6e33f90c,1522829.334943608
6e33f90e,1256383.519975036
6e33f914,1182243.542775198
6e33f918,1537632.9569469444
6e33f91d,1457695.9619429791
6e33f921,1186407.2539814564
6e33f923,1504462.6897449004
6e33f926,818436.1158152916
6e33f92c,1539921.698072389
6e33f930,1390804.1149067746
6e33f934,1378322.1304934688
6e33f936,1260920.2615767133
6e33f93a,1309796.5428265405
6e33f93e,1474631.407941592
6e33f942,1401606.6210644515
6e33f945,1312614.517576998
6e33f949,1311270.2943099807
6e33f94f,1429585.5316524317
6e33f952,1227258.6783401743
6e33f957,1009958.4235901202
6e33f95d,1489707.3113618458
6e33f960,932745.0038416345
6e33f964,1226103.289303036
6e33f96a,1307347.574148947
6e33f970,1277377.110053847
6e33f974,1469175.492416009
6e33f979,1510343.0120158307
6e33f97d,1450515.6616447987
6e33f983,1405914.3100253972
6e33f985,1363323.1568818984
6e33f98b,981931.3315272585
6e33f991,1452936.6235343926
6e33f997,1175156.3767469143
6e33f99a,1443151.9162270238
6e33f99f,1166052.6726385928
6e33f9a2,1589839.0596812088
6e33f9a7,1470626.6319287135
6e33f9a9,1256091.3391687693
6e33f9ae,1188280.5651660191
